,node_index,node_name,node_source,node_id,node_type
104849,104849,positive regulation of insulin-like growth factor receptor signaling pathway,GO,43568,biological_process
104873,104873,positive regulation of vascular endothelial growth factor receptor signaling pathway,GO,30949,biological_process
104878,104878,positive regulation of growth hormone receptor signaling pathway,GO,60399,biological_process
104896,104896,negative regulation of low-density lipoprotein receptor activity,GO,1905598,biological_process
104980,104980,positive regulation of NMDA glutamate receptor activity,GO,1904783,biological_process
105078,105078,negative regulation of autophagosome assembly,GO,1902902,biological_process
105130,105130,cellular response to cadmium ion,GO,71276,biological_process
105138,105138,cellular response to lithium ion,GO,71285,biological_process
105148,105148,cellular response to glucagon stimulus,GO,71377,biological_process
105152,105152,cellular response to angiotensin,GO,1904385,biological_process
105155,105155,cellular response to insulin stimulus,GO,32869,biological_process
105209,105209,positive regulation of fat cell apoptotic process,GO,1904651,biological_process
105242,105242,cellular response to transforming growth factor beta stimulus,GO,71560,biological_process
105245,105245,cellular response to vascular endothelial growth factor stimulus,GO,35924,biological_process
105246,105246,cellular response to fibroblast growth factor stimulus,GO,44344,biological_process
105247,105247,cellular response to BMP stimulus,GO,71773,biological_process
105254,105254,cell surface bile acid receptor signaling pathway,GO,38184,biological_process
105255,105255,integrin-mediated signaling pathway,GO,7229,biological_process
105260,105260,lipopolysaccharide-mediated signaling pathway,GO,31663,biological_process
105262,105262,negative regulation of amyloid-beta formation,GO,1902430,biological_process
105279,105279,negative regulation of cell adhesion molecule production,GO,60354,biological_process
105291,105291,collagen catabolic process,GO,30574,biological_process
105410,105410,embryonic foregut morphogenesis,GO,48617,biological_process
105439,105439,lens fiber cell differentiation,GO,70306,biological_process
105443,105443,hepatocyte differentiation,GO,70365,biological_process
105525,105525,negative regulation of NIK/NF-kappaB signaling,GO,1901223,biological_process
105527,105527,negative regulation of protein kinase B signaling,GO,51898,biological_process
105531,105531,positive regulation of growth hormone secretion,GO,60124,biological_process
105677,105677,negative regulation of release of cytochrome c from mitochondria,GO,90201,biological_process
105699,105699,cellular triglyceride homeostasis,GO,35356,biological_process
105701,105701,cellular sphingolipid homeostasis,GO,90156,biological_process
105720,105720,negative regulation of oocyte development,GO,60283,biological_process
105730,105730,T-helper 17 type immune response,GO,72538,biological_process
105731,105731,T-helper 1 type immune response,GO,42088,biological_process
105732,105732,primary adaptive immune response involving T cells and B cells,GO,90721,biological_process
105742,105742,"regulation of protein catabolic process at postsynapse, modulating synaptic transmission",GO,99576,biological_process
105784,105784,monocyte differentiation,GO,30224,biological_process
105794,105794,neural tube development,GO,21915,biological_process
105795,105795,pericardium development,GO,60039,biological_process
105802,105802,mammary gland epithelium development,GO,61180,biological_process
105808,105808,negative regulation of ATPase-coupled calcium transmembrane transporter activity,GO,1901895,biological_process
105886,105886,positive regulation of exosomal secretion,GO,1903543,biological_process
105889,105889,positive regulation of small intestinal transit,GO,120058,biological_process
105906,105906,execution phase of apoptosis,GO,97194,biological_process
105917,105917,negative regulation of osteoclast development,GO,2001205,biological_process
105918,105918,positive regulation of protein import into nucleus,GO,42307,biological_process
105930,105930,neuronal-glial interaction involved in cerebral cortex radial glia guided migration,GO,21812,biological_process
105932,105932,cell-cell adhesion in response to extracellular stimulus,GO,140039,biological_process
105973,105973,positive regulation of cellular response to macrophage colony-stimulating factor stimulus,GO,1903974,biological_process
105978,105978,positive regulation of cell adhesion molecule production,GO,60355,biological_process
105980,105980,cellular response to interferon-beta,GO,35458,biological_process
106007,106007,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GO,1903588,biological_process
106008,106008,negative regulation of vascular endothelial cell proliferation,GO,1905563,biological_process
106055,106055,histone H2A-S139 phosphorylation,GO,35978,biological_process
106057,106057,cholesterol homeostasis,GO,42632,biological_process
106079,106079,T cell antigen processing and presentation,GO,2457,biological_process
106089,106089,cellular response to leptin stimulus,GO,44320,biological_process
106126,106126,negative regulation of interferon-gamma production,GO,32689,biological_process
106128,106128,negative regulation of interleukin-6 production,GO,32715,biological_process
106130,106130,negative regulation of interleukin-10 production,GO,32693,biological_process
106135,106135,negative regulation of interleukin-23 production,GO,32707,biological_process
106138,106138,negative regulation of cytokine production involved in inflammatory response,GO,1900016,biological_process
106145,106145,negative regulation of interleukin-8 production,GO,32717,biological_process
106148,106148,negative regulation of interleukin-2 production,GO,32703,biological_process
106160,106160,negative regulation of interleukin-12 production,GO,32695,biological_process
106161,106161,negative regulation of interleukin-18 production,GO,32701,biological_process
106165,106165,positive regulation of tyrosine phosphorylation of STAT protein,GO,42531,biological_process
106167,106167,eosinophil chemotaxis,GO,48245,biological_process
106173,106173,cadmium ion transmembrane transport,GO,70574,biological_process
106194,106194,cellular response to mechanical stimulus,GO,71260,biological_process
106197,106197,positive regulation of ATP biosynthetic process,GO,2001171,biological_process
106253,106253,positive regulation of protein kinase A signaling,GO,10739,biological_process
106254,106254,positive regulation of NIK/NF-kappaB signaling,GO,1901224,biological_process
106257,106257,positive regulation of phosphatidylinositol 3-kinase signaling,GO,14068,biological_process
106260,106260,positive regulation of protein kinase B signaling,GO,51897,biological_process
106283,106283,negative regulation of sensory perception of pain,GO,1904057,biological_process
106319,106319,calcium-mediated signaling using intracellular calcium source,GO,35584,biological_process
106320,106320,CAMKK-AMPK signaling cascade,GO,61762,biological_process
106327,106327,positive regulation of matrix metallopeptidase secretion,GO,1904466,biological_process
106339,106339,negative regulation of primary miRNA processing,GO,2000635,biological_process
106389,106389,positive regulation of amyloid-beta formation,GO,1902004,biological_process
106403,106403,negative regulation of toll-like receptor 2 signaling pathway,GO,34136,biological_process
106434,106434,cortisol secretion,GO,43400,biological_process
106451,106451,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,GO,2001240,biological_process
106452,106452,positive regulation of interleukin-1 beta production,GO,32731,biological_process
106460,106460,neurotrophin TRK receptor signaling pathway,GO,48011,biological_process
106466,106466,hepatocyte growth factor receptor signaling pathway,GO,48012,biological_process
106467,106467,ephrin receptor signaling pathway,GO,48013,biological_process
106468,106468,insulin-like growth factor receptor signaling pathway,GO,48009,biological_process
106547,106547,negative regulation of membrane protein ectodomain proteolysis,GO,51045,biological_process
106573,106573,cellular response to L-ascorbic acid,GO,71298,biological_process
106585,106585,positive regulation of stress fiber assembly,GO,51496,biological_process
106601,106601,negative regulation of endothelial cell apoptotic process,GO,2000352,biological_process
106602,106602,positive regulation of endothelial cell apoptotic process,GO,2000353,biological_process
106622,106622,proteasome core complex assembly,GO,80129,biological_process
106624,106624,cellular response to oxidised low-density lipoprotein particle stimulus,GO,140052,biological_process
106625,106625,cellular response to low-density lipoprotein particle stimulus,GO,71404,biological_process
106653,106653,MHC class II biosynthetic process,GO,45342,biological_process
106670,106670,hyaluronan biosynthetic process,GO,30213,biological_process
106682,106682,cellular response to interleukin-4,GO,71353,biological_process
106708,106708,heterochromatin maintenance,GO,70829,biological_process
106711,106711,cellular defense response,GO,6968,biological_process
106724,106724,positive regulation of focal adhesion assembly,GO,51894,biological_process
106727,106727,autophagosome assembly,GO,45,biological_process
106762,106762,vascular endothelial growth factor production,GO,10573,biological_process
106818,106818,positive regulation of B cell proliferation,GO,30890,biological_process
106841,106841,substrate adhesion-dependent cell spreading,GO,34446,biological_process
106858,106858,positive regulation of gastric mucosal blood circulation,GO,1904346,biological_process
106871,106871,hyaluronan catabolic process,GO,30214,biological_process
106930,106930,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,GO,1902237,biological_process
106936,106936,negative regulation of macrophage apoptotic process,GO,2000110,biological_process
106938,106938,negative regulation of neutrophil apoptotic process,GO,33030,biological_process
106945,106945,detection of lipopolysaccharide,GO,32497,biological_process
106981,106981,mRNA transcription by RNA polymerase II,GO,42789,biological_process
107020,107020,"positive regulation of substrate-dependent cell migration, cell attachment to substrate",GO,1904237,biological_process
107077,107077,positive regulation of cortisol secretion,GO,51464,biological_process
107095,107095,positive regulation of toll-like receptor 4 signaling pathway,GO,34145,biological_process
107121,107121,negative regulation of myosin-light-chain-phosphatase activity,GO,35509,biological_process
107142,107142,embryo implantation,GO,7566,biological_process
107146,107146,positive regulation of flagellated sperm motility involved in capacitation,GO,60474,biological_process
107207,107207,nitric oxide production involved in inflammatory response,GO,2537,biological_process
107216,107216,positive regulation of microglia differentiation,GO,14008,biological_process
107227,107227,sphingomyelin biosynthetic process,GO,6686,biological_process
107252,107252,endoderm development,GO,7492,biological_process
107277,107277,positive regulation of hepatic stellate cell activation,GO,2000491,biological_process
107454,107454,positive regulation of collagen biosynthetic process,GO,32967,biological_process
107470,107470,ossification involved in bone remodeling,GO,43932,biological_process
107494,107494,protein kinase B signaling,GO,43491,biological_process
107499,107499,NIK/NF-kappaB signaling,GO,38061,biological_process
107500,107500,I-kappaB kinase/NF-kappaB signaling,GO,7249,biological_process
107503,107503,hippo signaling,GO,35329,biological_process
107519,107519,positive regulation of miRNA mediated inhibition of translation,GO,1905618,biological_process
107538,107538,negative regulation of pri-miRNA transcription by RNA polymerase II,GO,1902894,biological_process
107563,107563,negative regulation of chemokine (C-C motif) ligand 5 production,GO,71650,biological_process
107572,107572,positive regulation of cell growth involved in cardiac muscle cell development,GO,61051,biological_process
107573,107573,negative regulation of cell growth involved in cardiac muscle cell development,GO,61052,biological_process
107585,107585,enamel mineralization,GO,70166,biological_process
107629,107629,positive regulation of intestinal epithelial structure maintenance,GO,60731,biological_process
107630,107630,liver regeneration,GO,97421,biological_process
107644,107644,positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,GO,70434,biological_process
